Time,Code,Value
2020-04-28T04:03:17.375917,54,218
2020-04-28T04:03:17.476582,54,219
2020-04-28T04:03:17.502976,54,220
2020-04-28T04:03:17.594902,54,219
2020-04-28T04:03:18.866656,54,217
2020-04-28T04:03:18.874704,54,216
2020-04-28T04:03:18.883825,54,215
2020-04-28T04:03:18.920019,54,217
2020-04-28T04:03:18.929069,54,218
2020-04-28T04:03:18.956294,54,219
2020-04-28T04:03:18.965502,54,220
2020-04-28T04:03:18.974475,54,219
2020-04-28T04:03:19.311439,54,220
2020-04-28T04:03:19.393650,54,219
2020-04-28T04:03:19.584159,54,220
2020-04-28T04:03:19.601348,54,219
2020-04-28T04:03:19.610436,54,218
2020-04-28T04:03:19.619459,54,216
2020-04-28T04:03:19.629423,54,215
2020-04-28T04:03:19.637624,54,214
2020-04-28T04:03:19.673956,54,216
2020-04-28T04:03:19.683265,54,217
2020-04-28T04:03:19.692180,54,218
2020-04-28T04:03:19.747635,54,219
2020-04-28T04:03:19.947636,54,217
2020-04-28T04:03:19.955632,54,216
2020-04-28T04:03:19.964821,54,215
2020-04-28T04:03:19.983036,54,216
2020-04-28T04:03:19.992899,54,217
2020-04-28T04:03:20.000975,54,218
2020-04-28T04:03:20.019159,54,217
2020-04-28T04:03:20.028702,54,215
2020-04-28T04:03:20.055692,54,216
2020-04-28T04:03:20.092102,54,217
2020-04-28T04:03:20.338246,54,218
2020-04-28T04:03:20.346237,54,219
2020-04-28T04:03:20.801075,54,220
2020-04-28T04:03:20.809561,54,219
2020-04-28T04:03:21.464725,54,220
2020-04-28T04:03:21.472771,54,219
2020-04-28T04:03:22.554800,54,217
2020-04-28T04:03:22.563020,54,216
2020-04-28T04:03:22.627291,54,217
2020-04-28T04:03:22.827420,54,218
2020-04-28T04:03:22.844499,54,219
2020-04-28T04:03:23.353900,54,217
2020-04-28T04:03:23.362301,54,215
2020-04-28T04:03:23.371207,54,214
2020-04-28T04:03:23.389795,54,213
2020-04-28T04:03:23.407827,54,214
2020-04-28T04:03:23.417217,54,215
2020-04-28T04:03:23.435276,54,216
2020-04-28T04:03:23.471352,54,218
2020-04-28T04:03:23.498687,54,219
2020-04-28T04:03:23.770986,54,220
2020-04-28T04:03:23.834622,54,219
2020-04-28T04:03:24.334377,54,220
2020-04-28T04:03:24.343681,54,219
2020-04-28T04:03:24.824988,54,217
2020-04-28T04:03:24.834178,54,216
2020-04-28T04:03:24.843315,54,215
2020-04-28T04:03:24.852378,54,214
2020-04-28T04:03:24.888768,54,216
2020-04-28T04:03:24.916002,54,217
2020-04-28T04:03:24.989128,54,218
2020-04-28T04:03:25.070251,54,219
2020-04-28T04:03:25.479125,54,220
2020-04-28T04:03:25.488252,54,219
2020-04-28T04:03:25.497280,54,217
2020-04-28T04:03:25.652567,54,218
2020-04-28T04:03:25.770680,54,219
2020-04-28T04:03:25.898091,54,217
2020-04-28T04:03:25.906023,54,216
2020-04-28T04:03:25.943551,54,217
2020-04-28T04:03:25.951281,54,218
2020-04-28T04:03:26.079453,54,219
2020-04-28T04:03:26.660879,54,220
2020-04-28T04:03:26.669207,54,219
2020-04-28T04:03:26.678268,54,217
2020-04-28T04:03:26.687390,54,216
2020-04-28T04:03:26.696350,54,215
2020-04-28T04:03:26.705484,54,214
2020-04-28T04:03:26.741861,54,215
2020-04-28T04:03:26.760160,54,216
2020-04-28T04:03:26.787447,54,217
2020-04-28T04:03:26.851980,54,218
2020-04-28T04:03:26.859928,54,219
2020-04-28T04:03:26.887689,54,217
2020-04-28T04:03:26.897183,54,216
2020-04-28T04:03:26.905435,54,215
2020-04-28T04:03:26.932615,54,216
2020-04-28T04:03:26.941529,54,217
2020-04-28T04:03:26.950749,54,218
2020-04-28T04:03:26.959822,54,219
2020-04-28T04:03:27.169725,54,220
2020-04-28T04:03:27.224439,54,219
2020-04-28T04:03:27.687440,54,220
2020-04-28T04:03:27.695596,54,219
2020-04-28T04:03:27.704753,54,217
2020-04-28T04:03:27.713818,54,216
2020-04-28T04:03:27.740885,54,218
2020-04-28T04:03:27.777359,54,219
2020-04-28T04:03:28.440333,54,217
2020-04-28T04:03:28.595750,54,218
2020-04-28T04:03:28.604078,54,219
2020-04-28T04:03:29.268106,54,217
2020-04-28T04:03:29.276090,54,216
2020-04-28T04:03:29.285146,54,215
2020-04-28T04:03:29.294163,54,214
2020-04-28T04:03:29.313183,54,215
2020-04-28T04:03:29.321429,54,216
2020-04-28T04:03:29.348968,54,217
2020-04-28T04:03:29.440625,54,218
2020-04-28T04:03:29.448650,54,219
2020-04-28T04:03:29.513215,54,220
2020-04-28T04:03:29.539431,54,218
2020-04-28T04:03:29.548747,54,216
2020-04-28T04:03:29.557620,54,215
2020-04-28T04:03:29.566695,54,214
2020-04-28T04:03:29.603269,54,215
2020-04-28T04:03:29.621377,54,216
2020-04-28T04:03:29.648719,54,217
2020-04-28T04:03:29.666628,54,218
2020-04-28T04:03:29.675656,54,219
2020-04-28T04:03:29.722110,54,220
2020-04-28T04:03:29.776722,54,219
2020-04-28T04:03:29.784675,54,218
2020-04-28T04:03:29.793810,54,216
2020-04-28T04:03:29.820995,54,218
2020-04-28T04:03:29.894378,54,219
2020-04-28T04:03:30.021729,54,220
2020-04-28T04:03:30.048136,54,218
2020-04-28T04:03:30.657528,54,219
2020-04-28T04:03:30.939286,54,220
2020-04-28T04:03:31.048476,54,219
2020-04-28T04:03:31.056563,54,218
2020-04-28T04:03:31.175462,54,219
2020-04-28T04:03:31.955639,54,220
2020-04-28T04:03:31.964867,54,219
2020-04-28T04:03:31.973903,54,217
2020-04-28T04:03:31.983081,54,216
2020-04-28T04:03:31.991988,54,215
2020-04-28T04:03:32.029333,54,216
2020-04-28T04:03:32.055526,54,217
2020-04-28T04:03:32.174528,54,218
2020-04-28T04:03:32.182779,54,219
2020-04-28T04:03:32.465531,54,220
2020-04-28T04:03:32.538160,54,219
2020-04-28T04:03:32.747044,54,220
2020-04-28T04:03:32.928716,54,219
2020-04-28T04:03:33.155501,54,220
2020-04-28T04:03:33.210368,54,219
2020-04-28T04:03:34.636576,54,217
2020-04-28T04:03:34.644743,54,216
2020-04-28T04:03:34.653612,54,215
2020-04-28T04:03:34.662719,54,214
2020-04-28T04:03:34.689830,54,216
2020-04-28T04:03:34.699115,54,217
2020-04-28T04:03:34.708041,54,218
2020-04-28T04:03:34.726201,54,216
2020-04-28T04:03:34.735292,54,215
2020-04-28T04:03:34.771645,54,216
2020-04-28T04:03:34.799099,54,217
2020-04-28T04:03:34.817102,54,218
2020-04-28T04:03:34.927229,54,219
2020-04-28T04:03:34.944284,54,220
2020-04-28T04:03:34.953379,54,219
2020-04-28T04:03:34.963261,54,218
2020-04-28T04:03:34.971523,54,216
2020-04-28T04:03:34.980666,54,215
2020-04-28T04:03:34.998880,54,216
2020-04-28T04:03:35.007836,54,217
2020-04-28T04:03:35.063026,54,218
2020-04-28T04:03:35.080525,54,219
2020-04-28T04:03:35.135461,54,220
2020-04-28T04:03:35.299481,54,219
2020-04-28T04:03:35.480958,54,220
2020-04-28T04:03:35.498490,54,219
2020-04-28T04:03:35.507460,54,218
2020-04-28T04:03:35.708367,54,219
2020-04-28T04:03:35.944524,54,217
2020-04-28T04:03:35.979755,54,218
2020-04-28T04:03:35.989854,54,219
2020-04-28T04:03:36.016116,54,220
2020-04-28T04:03:36.189800,54,219
2020-04-28T04:03:36.197927,54,218
2020-04-28T04:03:36.361961,54,219
2020-04-28T04:03:36.607287,54,220
2020-04-28T04:03:36.624737,54,219
2020-04-28T04:03:37.533573,54,220
2020-04-28T04:03:37.625005,54,219
2020-04-28T04:03:38.069733,54,220
2020-04-28T04:03:38.115160,54,219
2020-04-28T04:03:38.233351,54,217
2020-04-28T04:03:38.241744,54,216
2020-04-28T04:03:38.250846,54,215
2020-04-28T04:03:38.287084,54,216
2020-04-28T04:03:38.323435,54,217
2020-04-28T04:03:38.433354,54,218
2020-04-28T04:03:38.441495,54,219
2020-04-28T04:03:39.350497,54,220
2020-04-28T04:03:39.368095,54,219
2020-04-28T04:03:39.913892,54,220
2020-04-28T04:03:39.922260,54,219
2020-04-28T04:03:39.931376,54,218
2020-04-28T04:03:39.940383,54,216
2020-04-28T04:03:39.949472,54,215
2020-04-28T04:03:39.985777,54,216
2020-04-28T04:03:40.012950,54,217
2020-04-28T04:03:40.095866,54,218
2020-04-28T04:03:40.112894,54,219
2020-04-28T04:03:40.149329,54,220
2020-04-28T04:03:40.158384,54,219
2020-04-28T04:03:40.167398,54,218
2020-04-28T04:03:40.176478,54,216
2020-04-28T04:03:40.185393,54,215
2020-04-28T04:03:40.221884,54,216
2020-04-28T04:03:40.239869,54,217
2020-04-28T04:03:40.276309,54,218
2020-04-28T04:03:40.285336,54,219
2020-04-28T04:03:40.303632,54,220
2020-04-28T04:03:40.386745,54,219
2020-04-28T04:03:40.577065,54,220
2020-04-28T04:03:40.631296,54,219
2020-04-28T04:03:41.403510,54,220
2020-04-28T04:03:41.476150,54,219
2020-04-28T04:03:41.540033,54,217
2020-04-28T04:03:41.585523,54,218
2020-04-28T04:03:41.884783,54,219
2020-04-28T04:03:42.012346,54,217
2020-04-28T04:03:42.020555,54,216
2020-04-28T04:03:42.029709,54,215
2020-04-28T04:03:42.038746,54,214
2020-04-28T04:03:42.057835,54,213
2020-04-28T04:03:42.112208,54,214
2020-04-28T04:03:42.120408,54,215
2020-04-28T04:03:42.138583,54,216
2020-04-28T04:03:42.147852,54,217
2020-04-28T04:03:42.156570,54,218
2020-04-28T04:03:42.193089,54,219
2020-04-28T04:03:42.202004,54,220
2020-04-28T04:03:42.220329,54,219
2020-04-28T04:03:42.229282,54,217
2020-04-28T04:03:42.238352,54,216
2020-04-28T04:03:42.247907,54,215
2020-04-28T04:03:42.256623,54,214
2020-04-28T04:03:42.283988,54,215
2020-04-28T04:03:42.293051,54,216
2020-04-28T04:03:42.329323,54,217
2020-04-28T04:03:42.347898,54,218
2020-04-28T04:03:42.356568,54,219
2020-04-28T04:03:42.983925,54,220
2020-04-28T04:03:43.075418,54,219
2020-04-28T04:03:43.247563,54,220
2020-04-28T04:03:43.347831,54,219
2020-04-28T04:03:44.019834,54,217
2020-04-28T04:03:44.028148,54,216
2020-04-28T04:03:44.037089,54,215
2020-04-28T04:03:44.046207,54,214
2020-04-28T04:03:44.073444,54,215
2020-04-28T04:03:44.082564,54,216
2020-04-28T04:03:44.118691,54,218
2020-04-28T04:03:44.155090,54,219
2020-04-28T04:03:44.182455,54,220
2020-04-28T04:03:44.200554,54,219
2020-04-28T04:03:44.209639,54,218
2020-04-28T04:03:44.245923,54,219
2020-04-28T04:03:44.565045,54,220
2020-04-28T04:03:44.628503,54,219
2020-04-28T04:03:44.882471,54,220
2020-04-28T04:03:44.909090,54,218
2020-04-28T04:03:44.918170,54,216
2020-04-28T04:03:44.928325,54,215
2020-04-28T04:03:44.936190,54,214
2020-04-28T04:03:44.972500,54,216
2020-04-28T04:03:44.981727,54,217
2020-04-28T04:03:44.990655,54,218
2020-04-28T04:03:44.999709,54,219
2020-04-28T04:03:45.017926,54,220
2020-04-28T04:03:45.027047,54,219
2020-04-28T04:03:45.182347,54,220
2020-04-28T04:03:45.217941,54,218
2020-04-28T04:03:45.281876,54,219
2020-04-28T04:03:45.409766,54,217
2020-04-28T04:03:45.417854,54,216
2020-04-28T04:03:45.426899,54,215
2020-04-28T04:03:45.463214,54,216
2020-04-28T04:03:45.472361,54,217
2020-04-28T04:03:45.527874,54,218
2020-04-28T04:03:45.535685,54,219
2020-04-28T04:03:45.727557,54,220
2020-04-28T04:03:45.791003,54,221
2020-04-28T04:03:45.799301,54,220
2020-04-28T04:03:45.900170,54,218
2020-04-28T04:03:45.908282,54,216
2020-04-28T04:03:45.917271,54,215
2020-04-28T04:03:45.945587,54,216
2020-04-28T04:03:45.953761,54,218
2020-04-28T04:03:46.027576,54,219
2020-04-28T04:03:46.090837,54,220
2020-04-28T04:03:46.099065,54,219
2020-04-28T04:03:46.308951,54,220
2020-04-28T04:03:46.409045,54,219
2020-04-28T04:03:46.490511,54,220
2020-04-28T04:03:46.526899,54,221
2020-04-28T04:03:46.534932,54,220
2020-04-28T04:03:46.580578,54,219
2020-04-28T04:03:46.589488,54,217
2020-04-28T04:03:46.744514,54,218
2020-04-28T04:03:46.753153,54,219
2020-04-28T04:03:46.899390,54,220
2020-04-28T04:03:47.026510,54,221
2020-04-28T04:03:47.034624,54,220
2020-04-28T04:03:47.043730,54,218
2020-04-28T04:03:47.052841,54,216
2020-04-28T04:03:47.061807,54,215
2020-04-28T04:03:47.080604,54,214
2020-04-28T04:03:47.107142,54,216
2020-04-28T04:03:47.116264,54,217
2020-04-28T04:03:47.125299,54,218
2020-04-28T04:03:47.134357,54,219
2020-04-28T04:03:47.152551,54,220
2020-04-28T04:03:47.217355,54,219
2020-04-28T04:03:47.289933,54,220
2020-04-28T04:03:47.344227,54,221
2020-04-28T04:03:47.453336,54,220
2020-04-28T04:03:47.461424,54,218
2020-04-28T04:03:47.470473,54,217
2020-04-28T04:03:47.479616,54,215
2020-04-28T04:03:47.498040,54,214
2020-04-28T04:03:47.525114,54,215
2020-04-28T04:03:47.543272,54,216
2020-04-28T04:03:47.552296,54,217
2020-04-28T04:03:47.561487,54,218
2020-04-28T04:03:47.570532,54,219
2020-04-28T04:03:47.588707,54,220
2020-04-28T04:03:47.643993,54,221
2020-04-28T04:03:47.680113,54,220
2020-04-28T04:03:47.688530,54,218
2020-04-28T04:03:47.697641,54,217
2020-04-28T04:03:47.706686,54,215
2020-04-28T04:03:47.725807,54,214
2020-04-28T04:03:47.733944,54,213
2020-04-28T04:03:47.770260,54,212
2020-04-28T04:03:47.862289,54,213
2020-04-28T04:03:47.870361,54,214
2020-04-28T04:03:47.879449,54,215
2020-04-28T04:03:47.888305,54,216
2020-04-28T04:03:47.897447,54,218
2020-04-28T04:03:47.915510,54,219
2020-04-28T04:03:47.924643,54,220
2020-04-28T04:03:47.960928,54,218
2020-04-28T04:03:47.969978,54,216
2020-04-28T04:03:47.979753,54,215
2020-04-28T04:03:47.988182,54,214
2020-04-28T04:03:48.006326,54,213
2020-04-28T04:03:48.043277,54,212
2020-04-28T04:03:48.270799,54,213
2020-04-28T04:03:48.278951,54,215
2020-04-28T04:03:48.287999,54,217
2020-04-28T04:03:48.297096,54,218
2020-04-28T04:03:48.306055,54,219
2020-04-28T04:03:48.324331,54,220
2020-04-28T04:03:48.342510,54,219
2020-04-28T04:03:48.351582,54,218
2020-04-28T04:03:48.360584,54,216
2020-04-28T04:03:48.369751,54,215
2020-04-28T04:03:48.378748,54,214
2020-04-28T04:03:48.396953,54,213
2020-04-28T04:03:48.433317,54,212
2020-04-28T04:03:48.797911,54,213
2020-04-28T04:03:48.805882,54,215
2020-04-28T04:03:48.814957,54,217
2020-04-28T04:03:48.824074,54,218
2020-04-28T04:03:48.833020,54,219
2020-04-28T04:03:48.851184,54,220
2020-04-28T04:03:48.869354,54,219
2020-04-28T04:03:48.878434,54,218
2020-04-28T04:03:48.887457,54,216
2020-04-28T04:03:48.896540,54,215
2020-04-28T04:03:48.905603,54,214
2020-04-28T04:03:48.923825,54,213
2020-04-28T04:03:48.960055,54,212
2020-04-28T04:03:49.097534,54,214
2020-04-28T04:03:49.105616,54,216
2020-04-28T04:03:49.114714,54,217
2020-04-28T04:03:49.123756,54,218
2020-04-28T04:03:49.132801,54,219
2020-04-28T04:03:49.150925,54,220
2020-04-28T04:03:49.160013,54,219
2020-04-28T04:03:49.169126,54,218
2020-04-28T04:03:49.178162,54,216
2020-04-28T04:03:49.188283,54,215
2020-04-28T04:03:49.196980,54,214
2020-04-28T04:03:49.205418,54,213
2020-04-28T04:03:49.223578,54,212
2020-04-28T04:03:49.315683,54,213
2020-04-28T04:03:49.323612,54,215
2020-04-28T04:03:49.332661,54,217
2020-04-28T04:03:49.341718,54,218
2020-04-28T04:03:49.350754,54,219
2020-04-28T04:03:49.368962,54,220
2020-04-28T04:03:49.387119,54,219
2020-04-28T04:03:49.451374,54,220
2020-04-28T04:03:49.542738,54,219
2020-04-28T04:03:49.596728,54,220
2020-04-28T04:03:49.623279,54,221
2020-04-28T04:03:49.632367,54,220
2020-04-28T04:03:49.641441,54,218
2020-04-28T04:03:49.650525,54,216
2020-04-28T04:03:49.686900,54,217
2020-04-28T04:03:49.696135,54,218
2020-04-28T04:03:49.705039,54,219
2020-04-28T04:03:49.723206,54,220
2020-04-28T04:03:49.759492,54,218
2020-04-28T04:03:49.768621,54,216
2020-04-28T04:03:49.777698,54,215
2020-04-28T04:03:49.786780,54,214
2020-04-28T04:03:49.804939,54,213
2020-04-28T04:03:49.860508,54,214
2020-04-28T04:03:49.868707,54,215
2020-04-28T04:03:49.877798,54,216
2020-04-28T04:03:49.904905,54,217
2020-04-28T04:03:49.914068,54,218
2020-04-28T04:03:49.923087,54,219
2020-04-28T04:03:49.969634,54,220
2020-04-28T04:03:50.005942,54,221
2020-04-28T04:03:50.022994,54,220
2020-04-28T04:03:50.032111,54,218
2020-04-28T04:03:50.041109,54,217
2020-04-28T04:03:50.087643,54,218
2020-04-28T04:03:50.095630,54,219
2020-04-28T04:03:50.113837,54,220
2020-04-28T04:03:50.150139,54,218
2020-04-28T04:03:50.159194,54,216
2020-04-28T04:03:50.168331,54,215
2020-04-28T04:03:50.177358,54,214
2020-04-28T04:03:50.195507,54,213
2020-04-28T04:03:50.231886,54,212
2020-04-28T04:03:50.369229,54,214
2020-04-28T04:03:50.377340,54,216
2020-04-28T04:03:50.386385,54,217
2020-04-28T04:03:50.395365,54,218
2020-04-28T04:03:50.404449,54,219
2020-04-28T04:03:50.422670,54,220
2020-04-28T04:03:50.431748,54,219
2020-04-28T04:03:50.440818,54,218
2020-04-28T04:03:50.449893,54,216
2020-04-28T04:03:50.460001,54,215
2020-04-28T04:03:50.468065,54,214
2020-04-28T04:03:50.486221,54,213
2020-04-28T04:03:50.522576,54,212
2020-04-28T04:03:50.850455,54,214
2020-04-28T04:03:50.858868,54,215
2020-04-28T04:03:50.876993,54,216
2020-04-28T04:03:50.904224,54,217
2020-04-28T04:03:50.949500,54,218
2020-04-28T04:03:50.958559,54,219
2020-04-28T04:03:50.977735,54,220
2020-04-28T04:03:51.068810,54,219
2020-04-28T04:03:51.305028,54,220
2020-04-28T04:03:51.312962,54,219
2020-04-28T04:03:51.413950,54,217
2020-04-28T04:03:51.421935,54,216
2020-04-28T04:03:51.431118,54,215
2020-04-28T04:03:51.440104,54,214
2020-04-28T04:03:51.458267,54,213
2020-04-28T04:03:51.485516,54,214
2020-04-28T04:03:51.494463,54,215
2020-04-28T04:03:51.503690,54,216
2020-04-28T04:03:51.513376,54,217
2020-04-28T04:03:51.521816,54,218
2020-04-28T04:03:51.530937,54,219
2020-04-28T04:03:52.349169,54,217
2020-04-28T04:03:52.375789,54,218
2020-04-28T04:03:52.430573,54,219
2020-04-28T04:03:52.503920,54,220
2020-04-28T04:03:52.576007,54,219
2020-04-28T04:03:52.621965,54,220
2020-04-28T04:03:52.994250,54,219
2020-04-28T04:03:53.057847,54,220
2020-04-28T04:03:53.083957,54,221
2020-04-28T04:03:53.093763,54,220
2020-04-28T04:03:53.120565,54,219
2020-04-28T04:03:53.156732,54,220
2020-04-28T04:03:53.165887,54,219
2020-04-28T04:03:53.175071,54,218
2020-04-28T04:03:53.184009,54,216
2020-04-28T04:03:53.193296,54,215
2020-04-28T04:03:53.211234,54,216
2020-04-28T04:03:53.220367,54,217
2020-04-28T04:03:53.229954,54,218
2020-04-28T04:03:53.238483,54,219
2020-04-28T04:03:53.256607,54,220
2020-04-28T04:03:53.283951,54,218
2020-04-28T04:03:53.293822,54,216
2020-04-28T04:03:53.302282,54,215
2020-04-28T04:03:53.311348,54,214
2020-04-28T04:03:53.330238,54,213
2020-04-28T04:03:53.365725,54,215
2020-04-28T04:03:53.374742,54,216
2020-04-28T04:03:53.383870,54,217
2020-04-28T04:03:53.393286,54,218
2020-04-28T04:03:53.402001,54,219
2020-04-28T04:03:53.620889,54,220
2020-04-28T04:03:53.739200,54,221
2020-04-28T04:03:53.765497,54,220
2020-04-28T04:03:53.792770,54,219
2020-04-28T04:03:53.857145,54,220
2020-04-28T04:03:53.975415,54,221
2020-04-28T04:03:54.020946,54,220
2020-04-28T04:03:54.057275,54,219
2020-04-28T04:03:54.120643,54,220
2020-04-28T04:03:54.157023,54,221
2020-04-28T04:03:54.211510,54,220
2020-04-28T04:03:54.247777,54,219
2020-04-28T04:03:54.329709,54,220
2020-04-28T04:03:54.484449,54,219
2020-04-28T04:03:54.547468,54,220
2020-04-28T04:03:54.573923,54,221
2020-04-28T04:03:54.582992,54,220
2020-04-28T04:03:54.592801,54,218
2020-04-28T04:03:54.601150,54,216
2020-04-28T04:03:54.610245,54,215
2020-04-28T04:03:54.628379,54,214
2020-04-28T04:03:54.638480,54,213
2020-04-28T04:03:54.683203,54,214
2020-04-28T04:03:54.692157,54,215
2020-04-28T04:03:54.701261,54,216
2020-04-28T04:03:54.737574,54,217
2020-04-28T04:03:54.820063,54,218
2020-04-28T04:03:54.837352,54,219
2020-04-28T04:03:54.919885,54,220
2020-04-28T04:03:54.946297,54,221
2020-04-28T04:03:54.956213,54,220
2020-04-28T04:03:55.038203,54,221
2020-04-28T04:03:55.046255,54,220
2020-04-28T04:03:55.055293,54,218
2020-04-28T04:03:55.064464,54,216
2020-04-28T04:03:55.073521,54,215
2020-04-28T04:03:55.091632,54,214
2020-04-28T04:03:55.100723,54,213
2020-04-28T04:03:55.137288,54,214
2020-04-28T04:03:55.146685,54,215
2020-04-28T04:03:55.155449,54,216
2020-04-28T04:03:55.182585,54,218
2020-04-28T04:03:55.237011,54,219
2020-04-28T04:03:55.264339,54,220
2020-04-28T04:03:55.374250,54,221
2020-04-28T04:03:55.391490,54,220
2020-04-28T04:03:55.400563,54,218
2020-04-28T04:03:55.409661,54,217
2020-04-28T04:03:55.418675,54,215
2020-04-28T04:03:55.436834,54,214
2020-04-28T04:03:55.445994,54,213
2020-04-28T04:03:55.482274,54,212
2020-04-28T04:03:55.592112,54,214
2020-04-28T04:03:55.600353,54,216
2020-04-28T04:03:55.609430,54,217
2020-04-28T04:03:55.618493,54,218
2020-04-28T04:03:55.627548,54,219
2020-04-28T04:03:55.645704,54,220
2020-04-28T04:03:55.654796,54,219
2020-04-28T04:03:55.663921,54,218
2020-04-28T04:03:55.673024,54,216
2020-04-28T04:03:55.682119,54,215
2020-04-28T04:03:55.691259,54,214
2020-04-28T04:03:55.709355,54,215
2020-04-28T04:03:55.718454,54,217
2020-04-28T04:03:55.727492,54,218
2020-04-28T04:03:55.736556,54,219
2020-04-28T04:03:55.754764,54,220
2020-04-28T04:03:55.873872,54,219
2020-04-28T04:03:55.928388,54,220
2020-04-28T04:03:55.954543,54,221
2020-04-28T04:03:55.963877,54,220
2020-04-28T04:03:55.972774,54,218
2020-04-28T04:03:55.981828,54,216
2020-04-28T04:03:56.009073,54,217
2020-04-28T04:03:56.018163,54,218
2020-04-28T04:03:56.027248,54,219
2020-04-28T04:03:56.045332,54,220
2020-04-28T04:03:56.081736,54,218
2020-04-28T04:03:56.090822,54,216
2020-04-28T04:03:56.099903,54,215
2020-04-28T04:03:56.136401,54,216
2020-04-28T04:03:56.163932,54,217
2020-04-28T04:03:56.181698,54,218
2020-04-28T04:03:56.190763,54,219
2020-04-28T04:03:56.208863,54,220
2020-04-28T04:03:56.300523,54,218
2020-04-28T04:03:56.308845,54,216
2020-04-28T04:03:56.354309,54,217
2020-04-28T04:03:56.363423,54,218
2020-04-28T04:03:56.372457,54,219
2020-04-28T04:03:56.381588,54,220
2020-04-28T04:03:56.473479,54,219
2020-04-28T04:03:56.536896,54,220
2020-04-28T04:03:56.563312,54,221
2020-04-28T04:03:56.573192,54,220
2020-04-28T04:03:56.581398,54,218
2020-04-28T04:03:56.590405,54,216
2020-04-28T04:03:56.599462,54,215
2020-04-28T04:03:56.617703,54,214
2020-04-28T04:03:56.645548,54,215
2020-04-28T04:03:56.654044,54,216
2020-04-28T04:03:56.663124,54,218
2020-04-28T04:03:56.690321,54,219
2020-04-28T04:03:56.708465,54,220
2020-04-28T04:03:56.735681,54,221
2020-04-28T04:03:56.753924,54,220
2020-04-28T04:03:56.763042,54,218
2020-04-28T04:03:56.772036,54,216
2020-04-28T04:03:56.781255,54,215
2020-04-28T04:03:56.799352,54,216
2020-04-28T04:03:56.817530,54,217
2020-04-28T04:03:56.826556,54,218
2020-04-28T04:03:56.844790,54,219
2020-04-28T04:03:57.018091,54,220
2020-04-28T04:03:57.053620,54,221
2020-04-28T04:03:57.090125,54,220
2020-04-28T04:03:57.126493,54,219
2020-04-28T04:03:57.308992,54,220
2020-04-28T04:03:57.372286,54,221
2020-04-28T04:03:57.398845,54,220
2020-04-28T04:03:57.408874,54,218
2020-04-28T04:03:57.416988,54,217
2020-04-28T04:03:57.453404,54,218
2020-04-28T04:03:57.462472,54,219
2020-04-28T04:03:57.480825,54,220
2020-04-28T04:03:57.516924,54,218
2020-04-28T04:03:57.580923,54,219
2020-04-28T04:03:57.598683,54,220
2020-04-28T04:03:57.717784,54,221
2020-04-28T04:03:57.743999,54,220
2020-04-28T04:03:57.753099,54,218
2020-04-28T04:03:57.762299,54,217
2020-04-28T04:03:57.771154,54,215
2020-04-28T04:03:57.789408,54,214
2020-04-28T04:03:57.798459,54,213
2020-04-28T04:03:57.834743,54,212
2020-04-28T04:03:57.853091,54,213
2020-04-28T04:03:57.862692,54,215
2020-04-28T04:03:57.871104,54,217
2020-04-28T04:03:57.880286,54,218
2020-04-28T04:03:57.907407,54,219
2020-04-28T04:03:57.934777,54,220
2020-04-28T04:03:57.998347,54,221
2020-04-28T04:03:58.025488,54,220
2020-04-28T04:03:58.034662,54,218
2020-04-28T04:03:58.043681,54,217
2020-04-28T04:03:58.080111,54,218
2020-04-28T04:03:58.089138,54,219
2020-04-28T04:03:58.153878,54,220
2020-04-28T04:03:58.179995,54,221
2020-04-28T04:03:58.198129,54,220
2020-04-28T04:03:58.271876,54,221
2020-04-28T04:03:58.279944,54,220
2020-04-28T04:03:58.288952,54,218
2020-04-28T04:03:58.344526,54,219
2020-04-28T04:03:58.361563,54,220
2020-04-28T04:03:58.643799,54,221
2020-04-28T04:03:58.670552,54,220
2020-04-28T04:03:58.679669,54,218
2020-04-28T04:03:58.688940,54,217
2020-04-28T04:03:58.697846,54,215
2020-04-28T04:03:58.715900,54,214
2020-04-28T04:03:58.725023,54,213
2020-04-28T04:03:58.743326,54,214
2020-04-28T04:03:58.752408,54,215
2020-04-28T04:03:58.761974,54,216
2020-04-28T04:03:58.770446,54,217
2020-04-28T04:03:58.779554,54,218
2020-04-28T04:03:58.788563,54,219
2020-04-28T04:03:58.797865,54,220
2020-04-28T04:03:58.833971,54,218
2020-04-28T04:03:58.843072,54,216
2020-04-28T04:03:58.852195,54,215
2020-04-28T04:03:58.861330,54,214
2020-04-28T04:03:58.879629,54,213
2020-04-28T04:03:58.915748,54,212
2020-04-28T04:03:59.052747,54,214
2020-04-28T04:03:59.061159,54,216
2020-04-28T04:03:59.070280,54,217
2020-04-28T04:03:59.079315,54,218
2020-04-28T04:03:59.088382,54,219
2020-04-28T04:03:59.106527,54,220
2020-04-28T04:03:59.115683,54,219
2020-04-28T04:03:59.161925,54,220
2020-04-28T04:03:59.188243,54,221
2020-04-28T04:03:59.197599,54,220
2020-04-28T04:03:59.206421,54,218
2020-04-28T04:03:59.215599,54,216
2020-04-28T04:03:59.224713,54,215
2020-04-28T04:03:59.242771,54,214
2020-04-28T04:03:59.251927,54,213
2020-04-28T04:03:59.297416,54,214
2020-04-28T04:03:59.306486,54,216
2020-04-28T04:03:59.324699,54,218
